tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Blood,ATP5F1B,Myeloid,NL→AR,NL,AR,0.781137,1.2685546,62.400001525878906,↑,0.071429,†,14/15,5,3
Blood,ATP5F1B,Myeloid,NL→CR,NL,CR,0.781137,1.1493317,47.09999847412109,↑,0.142857,NS,13/15,5,3
Blood,ATP5F1B,Myeloid,IT→IA,IT,IA,1.2462801,1.2749398,2.299999952316284,↑,0.904762,NS,11/20,5,4
Blood,ATP5F1B,Myeloid,IA→AR,IA,AR,1.2749398,1.2685546,-0.5,↓,1.0,NS,6/12,4,3
Blood,ATP5F1B,Myeloid,CR→AR,CR,AR,1.1493317,1.2685546,10.399999618530272,↑,0.2,NS,8/9,3,3
Blood,ATP5F1B,CD4_T,NL→IT,NL,IT,0.88243407,0.96650124,9.5,↑,0.547619,NS,16/25,5,5
Blood,ATP5F1B,CD4_T,NL→IA,NL,IA,0.88243407,1.1090262,25.700000762939453,↑,0.190476,NS,16/20,5,4
Blood,ATP5F1B,CD4_T,NL→AR,NL,AR,0.88243407,1.0776063,22.100000381469727,↑,0.142857,NS,13/15,5,3
Blood,ATP5F1B,CD4_T,NL→CR,NL,CR,0.88243407,1.0018982,13.5,↑,0.392857,NS,11/15,5,3
Blood,ATP5F1B,CD4_T,IT→IA,IT,IA,0.96650124,1.1090262,14.699999809265137,↑,0.412698,NS,14/20,5,4
Blood,ATP5F1B,CD4_T,IA→AR,IA,AR,1.1090262,1.0776063,-2.799999952316284,↓,1.0,NS,6/12,4,3
Blood,ATP5F1B,CD4_T,CR→AR,CR,AR,1.0018982,1.0776063,7.599999904632568,↑,0.2,NS,8/9,3,3
Blood,ATP5F1B,CD8_T,NL→IT,NL,IT,0.98635024,0.98736733,0.1000000014901161,↑,0.690476,NS,10/25,5,5
Blood,ATP5F1B,CD8_T,NL→IA,NL,IA,0.98635024,1.2001145,21.700000762939453,↑,0.111111,NS,17/20,5,4
Blood,ATP5F1B,CD8_T,NL→AR,NL,AR,0.98635024,1.1508198,16.700000762939453,↑,0.392857,NS,11/15,5,3
Blood,ATP5F1B,CD8_T,NL→CR,NL,CR,0.98635024,1.0440205,5.800000190734863,↑,1.0,NS,7/15,5,3
Blood,ATP5F1B,CD8_T,IT→IA,IT,IA,0.98736733,1.2001145,21.5,↑,0.111111,NS,17/20,5,4
Blood,ATP5F1B,CD8_T,IA→AR,IA,AR,1.2001145,1.1508198,-4.099999904632568,↓,0.857143,NS,7/12,4,3
Blood,ATP5F1B,CD8_T,CR→AR,CR,AR,1.0440205,1.1508198,10.199999809265137,↑,0.2,NS,8/9,3,3
Blood,ATP5F1B,NK,NL→IT,NL,IT,0.8665861,0.9373158,8.199999809265137,↑,0.547619,NS,16/25,5,5
Blood,ATP5F1B,NK,NL→IA,NL,IA,0.8665861,1.1385143,31.399999618530277,↑,0.111111,NS,17/20,5,4
Blood,ATP5F1B,NK,NL→AR,NL,AR,0.8665861,1.0780982,24.399999618530277,↑,0.392857,NS,11/15,5,3
Blood,ATP5F1B,NK,NL→CR,NL,CR,0.8665861,1.1293244,30.299999237060547,↑,0.25,NS,12/15,5,3
Blood,ATP5F1B,NK,IT→IA,IT,IA,0.9373158,1.1385143,21.5,↑,0.063492,†,18/20,5,4
Blood,ATP5F1B,NK,IA→AR,IA,AR,1.1385143,1.0780982,-5.300000190734863,↓,0.4,NS,9/12,4,3
Blood,ATP5F1B,NK,CR→AR,CR,AR,1.1293244,1.0780982,-4.5,↓,0.7,NS,6/9,3,3
Blood,ATP5F1B,B,NL→IT,NL,IT,0.8480228,0.9790104,15.399999618530272,↑,0.420635,NS,17/25,5,5
Blood,ATP5F1B,B,NL→IA,NL,IA,0.8480228,1.0588901,24.899999618530277,↑,0.031746,*,19/20,5,4
Blood,ATP5F1B,B,NL→AR,NL,AR,0.8480228,1.1381044,34.20000076293945,↑,0.035714,*,15/15,5,3
Blood,ATP5F1B,B,NL→CR,NL,CR,0.8480228,1.024271,20.799999237060547,↑,0.142857,NS,13/15,5,3
Blood,ATP5F1B,B,IT→IA,IT,IA,0.9790104,1.0588901,8.199999809265137,↑,0.412698,NS,14/20,5,4
Blood,ATP5F1B,B,IA→AR,IA,AR,1.0588901,1.1381044,7.5,↑,0.628571,NS,8/12,4,3
Blood,ATP5F1B,B,CR→AR,CR,AR,1.024271,1.1381044,11.100000381469728,↑,0.4,NS,7/9,3,3
Blood,ATP5F1B,PlasmaB,NL→IT,NL,IT,1.0606058,1.3246176,24.899999618530277,↑,0.015873,*,24/25,5,5
Blood,ATP5F1B,PlasmaB,NL→IA,NL,IA,1.0606058,1.3479153,27.100000381469727,↑,0.285714,NS,15/20,5,4
Blood,ATP5F1B,PlasmaB,NL→AR,NL,AR,1.0606058,1.3622841,28.399999618530277,↑,0.071429,†,14/15,5,3
Blood,ATP5F1B,PlasmaB,NL→CR,NL,CR,1.0606058,1.2888263,21.5,↑,0.035714,*,15/15,5,3
Blood,ATP5F1B,PlasmaB,IT→IA,IT,IA,1.3246176,1.3479153,1.7999999523162842,↑,0.904762,NS,11/20,5,4
Blood,ATP5F1B,PlasmaB,IA→AR,IA,AR,1.3479153,1.3622841,1.100000023841858,↑,1.0,NS,6/12,4,3
Blood,ATP5F1B,PlasmaB,CR→AR,CR,AR,1.2888263,1.3622841,5.699999809265137,↑,1.0,NS,5/9,3,3
Blood,BAK1,Myeloid,NL→IT,NL,IT,0.05264039,0.15584305,196.1000061035156,↑,0.007937,**,25/25,5,5
Blood,BAK1,Myeloid,NL→IA,NL,IA,0.05264039,0.12877148,144.60000610351562,↑,0.015873,*,20/20,5,4
Blood,BAK1,Myeloid,NL→AR,NL,AR,0.05264039,0.12770484,142.60000610351562,↑,0.035714,*,15/15,5,3
Blood,BAK1,Myeloid,NL→CR,NL,CR,0.05264039,0.14871906,182.5,↑,0.035714,*,15/15,5,3
Blood,BAK1,Myeloid,IT→IA,IT,IA,0.15584305,0.12877148,-17.399999618530273,↓,0.555556,NS,13/20,5,4
Blood,BAK1,Myeloid,IA→AR,IA,AR,0.12877148,0.12770484,-0.800000011920929,↓,1.0,NS,6/12,4,3
Blood,BAK1,Myeloid,CR→AR,CR,AR,0.14871906,0.12770484,-14.100000381469728,↓,0.7,NS,6/9,3,3
Blood,BAK1,CD4_T,NL→IT,NL,IT,0.1333717,0.109044984,-18.200000762939453,↓,1.0,NS,12/25,5,5
Blood,BAK1,CD4_T,NL→IA,NL,IA,0.1333717,0.14162332,6.199999809265137,↑,1.0,NS,10/20,5,4
Blood,BAK1,CD4_T,NL→AR,NL,AR,0.1333717,0.1088886,-18.399999618530277,↓,1.0,NS,7/15,5,3
Blood,BAK1,CD4_T,NL→CR,NL,CR,0.1333717,0.13334528,-0.0,↓,0.571429,NS,5/15,5,3
Blood,BAK1,CD4_T,IT→IA,IT,IA,0.109044984,0.14162332,29.899999618530277,↑,0.904762,NS,11/20,5,4
Blood,BAK1,CD4_T,IA→AR,IA,AR,0.14162332,0.1088886,-23.100000381469727,↓,0.857143,NS,7/12,4,3
Blood,BAK1,CD4_T,CR→AR,CR,AR,0.13334528,0.1088886,-18.299999237060547,↓,0.2,NS,8/9,3,3
Blood,BAK1,CD8_T,NL→IT,NL,IT,0.1159963,0.11631634,0.3000000119209289,↑,1.0,NS,13/25,5,5
Blood,BAK1,CD8_T,NL→IA,NL,IA,0.1159963,0.17795777,53.400001525878906,↑,0.412698,NS,14/20,5,4
Blood,BAK1,CD8_T,NL→AR,NL,AR,0.1159963,0.123739,6.699999809265137,↑,0.785714,NS,9/15,5,3
Blood,BAK1,CD8_T,NL→CR,NL,CR,0.1159963,0.13560082,16.899999618530273,↑,0.392857,NS,11/15,5,3
Blood,BAK1,CD8_T,IT→IA,IT,IA,0.11631634,0.17795777,53.0,↑,0.190476,NS,16/20,5,4
Blood,BAK1,CD8_T,IA→AR,IA,AR,0.17795777,0.123739,-30.5,↓,0.628571,NS,8/12,4,3
Blood,BAK1,CD8_T,CR→AR,CR,AR,0.13560082,0.123739,-8.699999809265137,↓,1.0,NS,5/9,3,3
Blood,BAK1,NK,NL→IT,NL,IT,0.11685145,0.12904239,10.399999618530272,↑,0.84127,NS,14/25,5,5
Blood,BAK1,NK,NL→IA,NL,IA,0.11685145,0.17877054,53.0,↑,0.285714,NS,15/20,5,4
Blood,BAK1,NK,NL→AR,NL,AR,0.11685145,0.13444366,15.100000381469728,↑,1.0,NS,8/15,5,3
Blood,BAK1,NK,NL→CR,NL,CR,0.11685145,0.1621,38.70000076293945,↑,0.25,NS,12/15,5,3
Blood,BAK1,NK,IT→IA,IT,IA,0.12904239,0.17877054,38.5,↑,0.412698,NS,14/20,5,4
Blood,BAK1,NK,IA→AR,IA,AR,0.17877054,0.13444366,-24.799999237060547,↓,0.228571,NS,10/12,4,3
Blood,BAK1,NK,CR→AR,CR,AR,0.1621,0.13444366,-17.100000381469727,↓,0.1,NS,9/9,3,3
Blood,BAK1,B,NL→IT,NL,IT,0.04720702,0.079278864,67.9000015258789,↑,0.401965,NS,17/25,5,5
Blood,BAK1,B,NL→IA,NL,IA,0.04720702,0.11249827,138.3000030517578,↑,0.176098,NS,16/20,5,4
Blood,BAK1,B,NL→AR,NL,AR,0.04720702,0.09766848,106.9000015258789,↑,0.230243,NS,12/15,5,3
Blood,BAK1,B,NL→CR,NL,CR,0.04720702,0.10607633,124.6999969482422,↑,0.230243,NS,12/15,5,3
Blood,BAK1,B,IT→IA,IT,IA,0.079278864,0.11249827,41.900001525878906,↑,0.555556,NS,13/20,5,4
Blood,BAK1,B,IA→AR,IA,AR,0.11249827,0.09766848,-13.199999809265137,↓,0.628571,NS,4/12,4,3
Blood,BAK1,B,CR→AR,CR,AR,0.10607633,0.09766848,-7.900000095367432,↓,0.7,NS,6/9,3,3
Blood,BAK1,PlasmaB,NL→IT,NL,IT,0.40167698,0.22062662,-45.09999847412109,↓,0.095238,†,21/25,5,5
Blood,BAK1,PlasmaB,NL→IA,NL,IA,0.40167698,0.27602124,-31.299999237060547,↓,0.285714,NS,15/20,5,4
Blood,BAK1,PlasmaB,NL→AR,NL,AR,0.40167698,0.48815632,21.5,↑,0.392857,NS,11/15,5,3
Blood,BAK1,PlasmaB,NL→CR,NL,CR,0.40167698,0.23493914,-41.5,↓,0.142857,NS,13/15,5,3
Blood,BAK1,PlasmaB,IT→IA,IT,IA,0.22062662,0.27602124,25.100000381469727,↑,1.0,NS,10/20,5,4
Blood,BAK1,PlasmaB,IA→AR,IA,AR,0.27602124,0.48815632,76.9000015258789,↑,0.228571,NS,10/12,4,3
Blood,BAK1,PlasmaB,CR→AR,CR,AR,0.23493914,0.48815632,107.8000030517578,↑,0.1,NS,9/9,3,3
Blood,BATF,Myeloid,NL→IT,NL,IT,0.09531076,0.1258401,32.0,↑,0.690476,NS,15/25,5,5
Blood,BATF,Myeloid,NL→IA,NL,IA,0.09531076,0.121907264,27.899999618530277,↑,0.555556,NS,13/20,5,4
Blood,BATF,Myeloid,NL→AR,NL,AR,0.09531076,0.14284736,49.900001525878906,↑,0.571429,NS,10/15,5,3
Blood,BATF,Myeloid,NL→CR,NL,CR,0.09531076,0.1323054,38.79999923706055,↑,0.25,NS,12/15,5,3
Blood,BATF,Myeloid,IT→IA,IT,IA,0.1258401,0.121907264,-3.0999999046325684,↓,1.0,NS,10/20,5,4
Blood,BATF,Myeloid,IA→AR,IA,AR,0.121907264,0.14284736,17.200000762939453,↑,0.4,NS,9/12,4,3
Blood,BATF,Myeloid,CR→AR,CR,AR,0.1323054,0.14284736,8.0,↑,0.7,NS,6/9,3,3
Blood,BATF,CD4_T,NL→IT,NL,IT,0.40735778,0.24605688,-39.59999847412109,↓,0.031746,*,23/25,5,5
Blood,BATF,CD4_T,NL→IA,NL,IA,0.40735778,0.278886,-31.5,↓,0.285714,NS,15/20,5,4
Blood,BATF,CD4_T,NL→AR,NL,AR,0.40735778,0.23824696,-41.5,↓,0.035714,*,15/15,5,3
Blood,BATF,CD4_T,NL→CR,NL,CR,0.40735778,0.15194921,-62.70000076293945,↓,0.035714,*,15/15,5,3
Blood,BATF,CD4_T,IT→IA,IT,IA,0.24605688,0.278886,13.300000190734863,↑,0.904762,NS,11/20,5,4
Blood,BATF,CD4_T,IA→AR,IA,AR,0.278886,0.23824696,-14.600000381469728,↓,0.857143,NS,7/12,4,3
Blood,BATF,CD4_T,CR→AR,CR,AR,0.15194921,0.23824696,56.79999923706055,↑,0.7,NS,6/9,3,3
Blood,BATF,CD8_T,NL→IT,NL,IT,0.25416154,0.29571903,16.399999618530273,↑,0.690476,NS,15/25,5,5
Blood,BATF,CD8_T,NL→IA,NL,IA,0.25416154,0.3154586,24.100000381469727,↑,0.730159,NS,12/20,5,4
Blood,BATF,CD8_T,NL→AR,NL,AR,0.25416154,0.39530277,55.5,↑,0.142857,NS,13/15,5,3
Blood,BATF,CD8_T,NL→CR,NL,CR,0.25416154,0.15853408,-37.59999847412109,↓,0.392857,NS,11/15,5,3
Blood,BATF,CD8_T,IT→IA,IT,IA,0.29571903,0.3154586,6.699999809265137,↑,0.904762,NS,11/20,5,4
Blood,BATF,CD8_T,IA→AR,IA,AR,0.3154586,0.39530277,25.299999237060547,↑,0.628571,NS,8/12,4,3
Blood,BATF,CD8_T,CR→AR,CR,AR,0.15853408,0.39530277,149.3000030517578,↑,0.1,NS,9/9,3,3
Blood,BATF,NK,NL→IT,NL,IT,0.30663416,0.48784336,59.09999847412109,↑,0.095238,†,21/25,5,5
Blood,BATF,NK,NL→IA,NL,IA,0.30663416,0.38641968,26.0,↑,0.285714,NS,15/20,5,4
Blood,BATF,NK,NL→AR,NL,AR,0.30663416,0.5022363,63.79999923706055,↑,0.071429,†,14/15,5,3
Blood,BATF,NK,NL→CR,NL,CR,0.30663416,0.26460844,-13.699999809265137,↓,0.785714,NS,9/15,5,3
Blood,BATF,NK,IT→IA,IT,IA,0.48784336,0.38641968,-20.799999237060547,↓,0.285714,NS,15/20,5,4
Blood,BATF,NK,IA→AR,IA,AR,0.38641968,0.5022363,30.0,↑,0.628571,NS,8/12,4,3
Blood,BATF,NK,CR→AR,CR,AR,0.26460844,0.5022363,89.80000305175781,↑,0.1,NS,9/9,3,3
Blood,BATF,B,NL→IT,NL,IT,0.10192666,0.11460469,12.399999618530272,↑,0.547619,NS,16/25,5,5
Blood,BATF,B,NL→IA,NL,IA,0.10192666,0.08987917,-11.800000190734863,↓,0.555556,NS,13/20,5,4
Blood,BATF,B,NL→AR,NL,AR,0.10192666,0.12930913,26.899999618530277,↑,0.785714,NS,9/15,5,3
Blood,BATF,B,NL→CR,NL,CR,0.10192666,0.046337534,-54.5,↓,0.071429,†,14/15,5,3
Blood,BATF,B,IT→IA,IT,IA,0.11460469,0.08987917,-21.600000381469727,↓,0.285714,NS,15/20,5,4
Blood,BATF,B,IA→AR,IA,AR,0.08987917,0.12930913,43.900001525878906,↑,0.228571,NS,10/12,4,3
Blood,BATF,B,CR→AR,CR,AR,0.046337534,0.12930913,179.10000610351562,↑,0.2,NS,8/9,3,3
Blood,BATF,PlasmaB,NL→IT,NL,IT,0.03627478,0.098835945,172.5,↑,0.057008,†,22/25,5,5
Blood,BATF,PlasmaB,NL→IA,NL,IA,0.03627478,0.08130218,124.0999984741211,↑,0.170609,NS,16/20,5,4
Blood,BATF,PlasmaB,NL→AR,NL,AR,0.03627478,0.09852908,171.60000610351562,↑,0.12663,NS,13/15,5,3
Blood,BATF,PlasmaB,NL→CR,NL,CR,0.03627478,0.06125022,68.9000015258789,↑,0.359397,NS,11/15,5,3
Blood,BATF,PlasmaB,IT→IA,IT,IA,0.098835945,0.08130218,-17.700000762939453,↓,0.904762,NS,11/20,5,4
Blood,BATF,PlasmaB,IA→AR,IA,AR,0.08130218,0.09852908,21.200000762939453,↑,1.0,NS,6/12,4,3
Blood,BATF,PlasmaB,CR→AR,CR,AR,0.06125022,0.09852908,60.900001525878906,↑,0.7,NS,6/9,3,3
Blood,BCL2,Myeloid,NL→IT,NL,IT,0.06617196,0.023821102,-64.0,↓,0.420635,NS,8/25,5,5
Blood,BCL2,Myeloid,NL→IA,NL,IA,0.06617196,0.066593,0.6000000238418579,↑,0.190476,NS,16/20,5,4
Blood,BCL2,Myeloid,NL→AR,NL,AR,0.06617196,0.034648567,-47.59999847412109,↓,0.392857,NS,4/15,5,3
Blood,BCL2,Myeloid,NL→CR,NL,CR,0.06617196,0.04932962,-25.5,↓,0.25,NS,3/15,5,3
Blood,BCL2,Myeloid,IT→IA,IT,IA,0.023821102,0.066593,179.60000610351562,↑,0.904762,NS,11/20,5,4
Blood,BCL2,Myeloid,IA→AR,IA,AR,0.066593,0.034648567,-48.0,↓,1.0,NS,6/12,4,3
Blood,BCL2,Myeloid,CR→AR,CR,AR,0.04932962,0.034648567,-29.799999237060547,↓,0.2,NS,8/9,3,3
Blood,BCL2,CD4_T,NL→IT,NL,IT,0.35707596,0.3484101,-2.400000095367432,↓,1.0,NS,13/25,5,5
Blood,BCL2,CD4_T,NL→IA,NL,IA,0.35707596,0.39280775,10.0,↑,0.555556,NS,13/20,5,4
Blood,BCL2,CD4_T,NL→AR,NL,AR,0.35707596,0.437494,22.5,↑,0.785714,NS,9/15,5,3
Blood,BCL2,CD4_T,NL→CR,NL,CR,0.35707596,0.5132206,43.70000076293945,↑,0.142857,NS,13/15,5,3
Blood,BCL2,CD4_T,IT→IA,IT,IA,0.3484101,0.39280775,12.699999809265137,↑,0.904762,NS,11/20,5,4
Blood,BCL2,CD4_T,IA→AR,IA,AR,0.39280775,0.437494,11.399999618530272,↑,0.857143,NS,7/12,4,3
Blood,BCL2,CD4_T,CR→AR,CR,AR,0.5132206,0.437494,-14.800000190734863,↓,0.4,NS,7/9,3,3
Blood,BCL2,CD8_T,NL→IT,NL,IT,0.26616254,0.28104106,5.599999904632568,↑,0.690476,NS,15/25,5,5
Blood,BCL2,CD8_T,NL→IA,NL,IA,0.26616254,0.30980992,16.399999618530273,↑,0.555556,NS,13/20,5,4
Blood,BCL2,CD8_T,NL→AR,NL,AR,0.26616254,0.33425513,25.600000381469727,↑,0.571429,NS,10/15,5,3
Blood,BCL2,CD8_T,NL→CR,NL,CR,0.26616254,0.41584834,56.20000076293945,↑,0.142857,NS,13/15,5,3
Blood,BCL2,CD8_T,IT→IA,IT,IA,0.28104106,0.30980992,10.199999809265137,↑,0.904762,NS,9/20,5,4
Blood,BCL2,CD8_T,IA→AR,IA,AR,0.30980992,0.33425513,7.900000095367432,↑,0.628571,NS,8/12,4,3
Blood,BCL2,CD8_T,CR→AR,CR,AR,0.41584834,0.33425513,-19.600000381469727,↓,0.4,NS,7/9,3,3
Blood,BCL2,NK,NL→IT,NL,IT,0.12109802,0.13110915,8.300000190734863,↑,0.547619,NS,16/25,5,5
Blood,BCL2,NK,NL→IA,NL,IA,0.12109802,0.13438362,11.0,↑,0.730159,NS,12/20,5,4
Blood,BCL2,NK,NL→AR,NL,AR,0.12109802,0.15128775,24.899999618530277,↑,0.571429,NS,10/15,5,3
Blood,BCL2,NK,NL→CR,NL,CR,0.12109802,0.1792414,48.0,↑,0.071429,†,14/15,5,3
Blood,BCL2,NK,IT→IA,IT,IA,0.13110915,0.13438362,2.5,↑,1.0,NS,10/20,5,4
Blood,BCL2,NK,IA→AR,IA,AR,0.13438362,0.15128775,12.600000381469728,↑,0.857143,NS,7/12,4,3
Blood,BCL2,NK,CR→AR,CR,AR,0.1792414,0.15128775,-15.600000381469728,↓,0.7,NS,6/9,3,3
Blood,BCL2,B,NL→IT,NL,IT,0.18354008,0.3380975,84.19999694824219,↑,0.007937,**,25/25,5,5
Blood,BCL2,B,NL→IA,NL,IA,0.18354008,0.3403198,85.4000015258789,↑,0.063492,†,18/20,5,4
Blood,BCL2,B,NL→AR,NL,AR,0.18354008,0.40717253,121.8000030517578,↑,0.142857,NS,13/15,5,3
Blood,BCL2,B,NL→CR,NL,CR,0.18354008,0.47938323,161.1999969482422,↑,0.035714,*,15/15,5,3
Blood,BCL2,B,IT→IA,IT,IA,0.3380975,0.3403198,0.699999988079071,↑,1.0,NS,10/20,5,4
Blood,BCL2,B,IA→AR,IA,AR,0.3403198,0.40717253,19.600000381469727,↑,0.628571,NS,8/12,4,3
Blood,BCL2,B,CR→AR,CR,AR,0.47938323,0.40717253,-15.100000381469728,↓,1.0,NS,5/9,3,3
Blood,BCL2,PlasmaB,NL→IT,NL,IT,0.05113567,0.11200142,119.0,↑,0.138792,NS,20/25,5,5
Blood,BCL2,PlasmaB,NL→IA,NL,IA,0.05113567,0.15505159,203.1999969482422,↑,0.105364,NS,17/20,5,4
Blood,BCL2,PlasmaB,NL→AR,NL,AR,0.05113567,0.17703198,246.1999969482422,↑,0.12663,NS,13/15,5,3
Blood,BCL2,PlasmaB,NL→CR,NL,CR,0.05113567,0.24226862,373.7999877929688,↑,0.032473,*,15/15,5,3
Blood,BCL2,PlasmaB,IT→IA,IT,IA,0.11200142,0.15505159,38.400001525878906,↑,0.555556,NS,13/20,5,4
Blood,BCL2,PlasmaB,IA→AR,IA,AR,0.15505159,0.17703198,14.199999809265137,↑,0.4,NS,9/12,4,3
Blood,BCL2,PlasmaB,CR→AR,CR,AR,0.24226862,0.17703198,-26.899999618530277,↓,0.1,NS,9/9,3,3
Blood,BCL6,Myeloid,NL→IT,NL,IT,0.11060695,0.18931964,71.19999694824219,↑,0.20869,NS,19/25,5,5
Blood,BCL6,Myeloid,NL→IA,NL,IA,0.11060695,0.16862756,52.5,↑,0.538594,NS,13/20,5,4
Blood,BCL6,Myeloid,NL→AR,NL,AR,0.11060695,0.22492741,103.4000015258789,↑,0.230243,NS,12/15,5,3
Blood,BCL6,Myeloid,NL→CR,NL,CR,0.11060695,0.21029772,90.0999984741211,↑,0.230243,NS,12/15,5,3
Blood,BCL6,Myeloid,IT→IA,IT,IA,0.18931964,0.16862756,-10.899999618530272,↓,0.412698,NS,14/20,5,4
Blood,BCL6,Myeloid,IA→AR,IA,AR,0.16862756,0.22492741,33.400001525878906,↑,0.4,NS,9/12,4,3
Blood,BCL6,Myeloid,CR→AR,CR,AR,0.21029772,0.22492741,7.0,↑,1.0,NS,5/9,3,3
Blood,BCL6,CD4_T,NL→IT,NL,IT,0.009098563,0.008882674,-2.400000095367432,↓,0.84127,NS,14/25,5,5
Blood,BCL6,CD4_T,NL→IA,NL,IA,0.009098563,0.026752481,194.0,↑,0.730159,NS,12/20,5,4
Blood,BCL6,CD4_T,NL→AR,NL,AR,0.009098563,0.0067960755,-25.299999237060547,↓,0.785714,NS,9/15,5,3
Blood,BCL6,CD4_T,NL→CR,NL,CR,0.009098563,0.018264381,100.6999969482422,↑,0.071429,†,14/15,5,3
Blood,BCL6,CD4_T,IT→IA,IT,IA,0.008882674,0.026752481,201.1999969482422,↑,0.412698,NS,14/20,5,4
Blood,BCL6,CD4_T,IA→AR,IA,AR,0.026752481,0.0067960755,-74.5999984741211,↓,0.628571,NS,8/12,4,3
Blood,BCL6,CD4_T,CR→AR,CR,AR,0.018264381,0.0067960755,-62.79999923706055,↓,0.1,NS,9/9,3,3
Blood,BCL6,CD8_T,NL→IT,NL,IT,0.013443465,0.0071262866,-47.0,↓,0.517904,NS,14/25,5,5
Blood,BCL6,CD8_T,NL→IA,NL,IA,0.013443465,0.033138335,146.5,↑,0.712155,NS,12/20,5,4
Blood,BCL6,CD8_T,NL→AR,NL,AR,0.013443465,0.010578637,-21.299999237060547,↓,0.764228,NS,9/15,5,3
Blood,BCL6,CD8_T,NL→CR,NL,CR,0.013443465,0.018252872,35.79999923706055,↑,1.0,NS,8/15,5,3
Blood,BCL6,CD8_T,IT→IA,IT,IA,0.0071262866,0.033138335,365.0,↑,0.268341,NS,15/20,5,4
Blood,BCL6,CD8_T,IA→AR,IA,AR,0.033138335,0.010578637,-68.0999984741211,↓,0.628571,NS,8/12,4,3
Blood,BCL6,CD8_T,CR→AR,CR,AR,0.018252872,0.010578637,-42.0,↓,0.4,NS,7/9,3,3
Blood,BCL6,NK,NL→IT,NL,IT,0.029916028,0.015969655,-46.59999847412109,↓,0.222222,NS,19/25,5,5
Blood,BCL6,NK,NL→IA,NL,IA,0.029916028,0.07006816,134.1999969482422,↑,0.730159,NS,8/20,5,4
Blood,BCL6,NK,NL→AR,NL,AR,0.029916028,0.016025787,-46.400001525878906,↓,0.392857,NS,11/15,5,3
Blood,BCL6,NK,NL→CR,NL,CR,0.029916028,0.031715076,6.0,↑,0.785714,NS,9/15,5,3
Blood,BCL6,NK,IT→IA,IT,IA,0.015969655,0.07006816,338.79998779296875,↑,0.904762,NS,11/20,5,4
Blood,BCL6,NK,IA→AR,IA,AR,0.07006816,0.016025787,-77.0999984741211,↓,0.857143,NS,7/12,4,3
Blood,BCL6,NK,CR→AR,CR,AR,0.031715076,0.016025787,-49.5,↓,0.1,NS,9/9,3,3
Blood,BCL6,B,NL→IT,NL,IT,0.016078223,0.05111937,217.8999938964844,↑,0.011925,*,25/25,5,5
Blood,BCL6,B,NL→IA,NL,IA,0.016078223,0.08074419,402.2000122070313,↑,0.019451,*,20/20,5,4
Blood,BCL6,B,NL→AR,NL,AR,0.016078223,0.026286418,63.5,↑,0.548595,NS,10/15,5,3
Blood,BCL6,B,NL→CR,NL,CR,0.016078223,0.02549537,58.59999847412109,↑,0.764228,NS,9/15,5,3
Blood,BCL6,B,IT→IA,IT,IA,0.05111937,0.08074419,58.0,↑,0.555556,NS,13/20,5,4
Blood,BCL6,B,IA→AR,IA,AR,0.08074419,0.026286418,-67.4000015258789,↓,0.114286,NS,11/12,4,3
Blood,BCL6,B,CR→AR,CR,AR,0.02549537,0.026286418,3.0999999046325684,↑,0.7,NS,6/9,3,3
Blood,BCL6,PlasmaB,NL→IT,NL,IT,0.012326365,0.014585018,18.299999237060547,↑,1.0,NS,5/25,5,5
Blood,BCL6,PlasmaB,NL→IA,NL,IA,0.012326365,0.029382618,138.39999389648438,↑,0.466854,NS,9/20,5,4
Blood,BCL6,PlasmaB,NL→AR,NL,AR,0.012326365,0.002046497,-83.4000015258789,↓,1.0,NS,3/15,5,3
Blood,BCL6,PlasmaB,NL→CR,NL,CR,0.012326365,0.0068372637,-44.5,↓,0.494525,NS,3/15,5,3
Blood,BCL6,PlasmaB,IT→IA,IT,IA,0.014585018,0.029382618,101.5,↑,0.466854,NS,9/20,5,4
Blood,BCL6,PlasmaB,IA→AR,IA,AR,0.029382618,0.002046497,-93.0,↓,0.845356,NS,5/12,4,3
Blood,BCL6,PlasmaB,CR→AR,CR,AR,0.0068372637,0.002046497,-70.0999984741211,↓,0.353679,NS,6/9,3,3
Blood,BIRC5,Myeloid,NL→IT,NL,IT,0.008397618,0.0,-100.0,↓,0.179712,NS,10/25,5,5
Blood,BIRC5,Myeloid,NL→IA,NL,IA,0.008397618,0.00031295477,-96.3000030517578,↓,1.0,NS,8/20,5,4
Blood,BIRC5,Myeloid,NL→AR,NL,AR,0.008397618,0.002843105,-66.0999984741211,↓,0.873807,NS,5/15,5,3
Blood,BIRC5,Myeloid,NL→CR,NL,CR,0.008397618,0.00047137067,-94.4000015258789,↓,1.0,NS,6/15,5,3
Blood,BIRC5,Myeloid,IT→IA,IT,IA,0.0,0.00031295477,99999.0,↑,0.04162,*,15/20,5,4
Blood,BIRC5,Myeloid,IA→AR,IA,AR,0.00031295477,0.002843105,808.5,↑,0.475533,NS,8/12,4,3
Blood,BIRC5,Myeloid,CR→AR,CR,AR,0.00047137067,0.002843105,503.2000122070313,↑,0.506555,NS,6/9,3,3
Blood,BIRC5,CD4_T,NL→IT,NL,IT,0.052681457,0.0068375156,-87.0,↓,0.222222,NS,19/25,5,5
