tissue,gene,lineage,comparison,stage1,stage2,mean_s1,mean_s2,pct_change,direction,p_value,sig,consistency,n_s1,n_s2
Blood,TICAM1,PlasmaB,NL→IT,NL,IT,0.06959502398967743,0.1067434698343277,53.400001525878906,↑,0.309524,NS,18/25,5,5
Blood,TICAM1,PlasmaB,NL→IA,NL,IA,0.06959502398967743,0.12410029023885727,78.30000305175781,↑,0.111111,NS,17/20,5,4
Blood,TICAM1,PlasmaB,NL→AR,NL,AR,0.06959502398967743,0.10389351099729538,49.29999923706055,↑,1.0,NS,8/15,5,3
Blood,TICAM1,PlasmaB,NL→CR,NL,CR,0.06959502398967743,0.05835525691509247,-16.200000762939453,↓,0.571429,NS,10/15,5,3
Blood,TICAM1,PlasmaB,IT→IA,IT,IA,0.1067434698343277,0.12410029023885727,16.299999237060547,↑,0.730159,NS,12/20,5,4
Blood,TICAM1,PlasmaB,IA→AR,IA,AR,0.12410029023885727,0.10389351099729538,-16.299999237060547,↓,0.857143,NS,7/12,4,3
Blood,TICAM1,PlasmaB,CR→AR,CR,AR,0.05835525691509247,0.10389351099729538,78.0,↑,0.4,NS,7/9,3,3
Blood,TLR2,Myeloid,NL→IT,NL,IT,0.3082159459590912,0.47420769929885864,53.900001525878906,↑,0.055556,†,22/25,5,5
Blood,TLR2,Myeloid,NL→IA,NL,IA,0.3082159459590912,0.4550941288471222,47.70000076293945,↑,0.412698,NS,14/20,5,4
Blood,TLR2,Myeloid,NL→AR,NL,AR,0.3082159459590912,0.48064592480659485,55.900001525878906,↑,0.142857,NS,13/15,5,3
Blood,TLR2,Myeloid,NL→CR,NL,CR,0.3082159459590912,0.5374959111213684,74.4000015258789,↑,0.035714,*,15/15,5,3
Blood,TLR2,Myeloid,IT→IA,IT,IA,0.47420769929885864,0.4550941288471222,-4.0,↓,0.904762,NS,11/20,5,4
Blood,TLR2,Myeloid,IA→AR,IA,AR,0.4550941288471222,0.48064592480659485,5.599999904632568,↑,0.857143,NS,7/12,4,3
Blood,TLR2,Myeloid,CR→AR,CR,AR,0.5374959111213684,0.48064592480659485,-10.600000381469727,↓,0.7,NS,6/9,3,3
Blood,TLR2,CD4_T,NL→IT,NL,IT,0.015276141464710236,0.004812543746083975,-68.5,↓,1.0,NS,12/25,5,5
Blood,TLR2,CD4_T,NL→IA,NL,IA,0.015276141464710236,0.003544341307133436,-76.80000305175781,↓,1.0,NS,10/20,5,4
Blood,TLR2,CD4_T,NL→AR,NL,AR,0.015276141464710236,0.004414404276758432,-71.0999984741211,↓,0.785714,NS,6/15,5,3
Blood,TLR2,CD4_T,NL→CR,NL,CR,0.015276141464710236,0.015087172389030457,-1.2000000476837158,↓,0.571429,NS,5/15,5,3
Blood,TLR2,CD4_T,IT→IA,IT,IA,0.004812543746083975,0.003544341307133436,-26.399999618530273,↓,0.555556,NS,13/20,5,4
Blood,TLR2,CD4_T,IA→AR,IA,AR,0.003544341307133436,0.004414404276758432,24.5,↑,0.857143,NS,7/12,4,3
Blood,TLR2,CD4_T,CR→AR,CR,AR,0.015087172389030457,0.004414404276758432,-70.69999694824219,↓,0.1,NS,9/9,3,3
Blood,TLR2,CD8_T,NL→IT,NL,IT,0.0006026236806064844,0.004590289667248726,661.7000122070312,↑,0.074639,†,19/25,5,5
Blood,TLR2,CD8_T,NL→IA,NL,IA,0.0006026236806064844,0.00289703207090497,380.70001220703125,↑,0.096319,†,17/20,5,4
Blood,TLR2,CD8_T,NL→AR,NL,AR,0.0006026236806064844,0.0010598883964121342,75.9000015258789,↑,0.494525,NS,8/15,5,3
Blood,TLR2,CD8_T,NL→CR,NL,CR,0.0006026236806064844,0.012593490071594715,1989.800048828125,↑,0.026179,*,15/15,5,3
Blood,TLR2,CD8_T,IT→IA,IT,IA,0.004590289667248726,0.00289703207090497,-36.900001525878906,↓,0.730159,NS,12/20,5,4
Blood,TLR2,CD8_T,IA→AR,IA,AR,0.00289703207090497,0.0010598883964121342,-63.400001525878906,↓,0.4,NS,9/12,4,3
Blood,TLR2,CD8_T,CR→AR,CR,AR,0.012593490071594715,0.0010598883964121342,-91.5999984741211,↓,0.1,NS,9/9,3,3
Blood,TLR2,NK,NL→IT,NL,IT,0.00349165266379714,0.00156649318523705,-55.099998474121094,↓,0.79717,NS,5/25,5,5
Blood,TLR2,NK,NL→IA,NL,IA,0.00349165266379714,0.003195102559402585,-8.5,↓,0.15939,NS,4/20,5,4
Blood,TLR2,NK,NL→AR,NL,AR,0.00349165266379714,0.0007714462117291987,-77.9000015258789,↓,0.494525,NS,3/15,5,3
Blood,TLR2,NK,NL→CR,NL,CR,0.00349165266379714,0.011722821742296219,235.6999969482422,↑,0.69627,NS,5/15,5,3
Blood,TLR2,NK,IT→IA,IT,IA,0.00156649318523705,0.003195102559402585,104.0,↑,0.170609,NS,16/20,5,4
Blood,TLR2,NK,IA→AR,IA,AR,0.003195102559402585,0.0007714462117291987,-75.9000015258789,↓,0.228571,NS,10/12,4,3
Blood,TLR2,NK,CR→AR,CR,AR,0.011722821742296219,0.0007714462117291987,-93.4000015258789,↓,1.0,NS,3/9,3,3
Blood,TLR2,B,NL→IT,NL,IT,0.004250355530530214,0.004594068042933941,8.100000381469727,↑,0.590014,NS,14/25,5,5
Blood,TLR2,B,NL→IA,NL,IA,0.004250355530530214,0.009181775152683258,116.0,↑,0.170609,NS,16/20,5,4
Blood,TLR2,B,NL→AR,NL,AR,0.004250355530530214,0.010033884085714817,136.10000610351562,↑,0.2217,NS,12/15,5,3
Blood,TLR2,B,NL→CR,NL,CR,0.004250355530530214,0.011043690145015717,159.8000030517578,↑,0.2217,NS,12/15,5,3
Blood,TLR2,B,IT→IA,IT,IA,0.004594068042933941,0.009181775152683258,99.9000015258789,↑,0.285714,NS,15/20,5,4
Blood,TLR2,B,IA→AR,IA,AR,0.009181775152683258,0.010033884085714817,9.300000190734863,↑,0.857143,NS,7/12,4,3
Blood,TLR2,B,CR→AR,CR,AR,0.011043690145015717,0.010033884085714817,-9.100000381469727,↓,1.0,NS,5/9,3,3
Blood,TLR2,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,TLR2,PlasmaB,NL→IA,NL,IA,0.0,0.020886674523353577,99999.0,↑,0.13121,NS,10/20,5,4
Blood,TLR2,PlasmaB,NL→AR,NL,AR,0.0,0.0018238103948533535,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR2,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR2,PlasmaB,IT→IA,IT,IA,0.0,0.020886674523353577,99999.0,↑,0.13121,NS,10/20,5,4
Blood,TLR2,PlasmaB,IA→AR,IA,AR,0.020886674523353577,0.0018238103948533535,-91.30000305175781,↓,0.558452,NS,6/12,4,3
Blood,TLR2,PlasmaB,CR→AR,CR,AR,0.0,0.0018238103948533535,99999.0,↑,0.504985,NS,3/9,3,3
Blood,TLR4,Myeloid,NL→IT,NL,IT,0.5281937718391418,0.43931394815444946,-16.799999237060547,↓,0.547619,NS,9/25,5,5
Blood,TLR4,Myeloid,NL→IA,NL,IA,0.5281937718391418,0.3622342348098755,-31.399999618530273,↓,0.904762,NS,9/20,5,4
Blood,TLR4,Myeloid,NL→AR,NL,AR,0.5281937718391418,0.3643063008785248,-31.0,↓,0.785714,NS,9/15,5,3
Blood,TLR4,Myeloid,NL→CR,NL,CR,0.5281937718391418,0.3016025722026825,-42.900001525878906,↓,0.785714,NS,9/15,5,3
Blood,TLR4,Myeloid,IT→IA,IT,IA,0.43931394815444946,0.3622342348098755,-17.5,↓,0.555556,NS,13/20,5,4
Blood,TLR4,Myeloid,IA→AR,IA,AR,0.3622342348098755,0.3643063008785248,0.6000000238418579,↑,0.857143,NS,5/12,4,3
Blood,TLR4,Myeloid,CR→AR,CR,AR,0.3016025722026825,0.3643063008785248,20.799999237060547,↑,0.4,NS,7/9,3,3
Blood,TLR4,CD4_T,NL→IT,NL,IT,0.02961181104183197,0.0031381468288600445,-89.4000015258789,↓,0.372748,NS,14/25,5,5
Blood,TLR4,CD4_T,NL→IA,NL,IA,0.02961181104183197,0.0016554854810237885,-94.4000015258789,↓,0.708624,NS,11/20,5,4
Blood,TLR4,CD4_T,NL→AR,NL,AR,0.02961181104183197,0.0016223321435973048,-94.5,↓,1.0,NS,7/15,5,3
Blood,TLR4,CD4_T,NL→CR,NL,CR,0.02961181104183197,0.00595116475597024,-79.9000015258789,↓,1.0,NS,7/15,5,3
Blood,TLR4,CD4_T,IT→IA,IT,IA,0.0031381468288600445,0.0016554854810237885,-47.20000076293945,↓,0.798074,NS,7/20,5,4
Blood,TLR4,CD4_T,IA→AR,IA,AR,0.0016554854810237885,0.0016223321435973048,-2.0,↓,1.0,NS,5/12,4,3
Blood,TLR4,CD4_T,CR→AR,CR,AR,0.00595116475597024,0.0016223321435973048,-72.69999694824219,↓,0.7,NS,6/9,3,3
Blood,TLR4,CD8_T,NL→IT,NL,IT,0.006662570871412754,0.0023021565284579992,-65.4000015258789,↓,1.0,NS,5/25,5,5
Blood,TLR4,CD8_T,NL→IA,NL,IA,0.006662570871412754,0.0016686972230672836,-75.0,↓,0.662427,NS,4/20,5,4
Blood,TLR4,CD8_T,NL→AR,NL,AR,0.006662570871412754,0.0022752461954951286,-65.9000015258789,↓,0.494525,NS,3/15,5,3
Blood,TLR4,CD8_T,NL→CR,NL,CR,0.006662570871412754,0.008769148029386997,31.600000381469727,↑,0.494525,NS,8/15,5,3
Blood,TLR4,CD8_T,IT→IA,IT,IA,0.0023021565284579992,0.0016686972230672836,-27.5,↓,0.662427,NS,4/20,5,4
Blood,TLR4,CD8_T,IA→AR,IA,AR,0.0016686972230672836,0.0022752461954951286,36.29999923706055,↑,0.854445,NS,6/12,4,3
Blood,TLR4,CD8_T,CR→AR,CR,AR,0.008769148029386997,0.0022752461954951286,-74.0999984741211,↓,1.0,NS,4/9,3,3
Blood,TLR4,NK,NL→IT,NL,IT,0.0,0.0009134056745097041,99999.0,↑,0.179712,NS,10/25,5,5
Blood,TLR4,NK,NL→IA,NL,IA,0.0,0.0021329419687390327,99999.0,↑,0.04162,*,15/20,5,4
Blood,TLR4,NK,NL→AR,NL,AR,0.0,0.0019338909769430757,99999.0,↑,0.078983,†,10/15,5,3
Blood,TLR4,NK,NL→CR,NL,CR,0.0,0.016280105337500572,99999.0,↑,0.016805,*,15/15,5,3
Blood,TLR4,NK,IT→IA,IT,IA,0.0009134056745097041,0.0021329419687390327,133.5,↑,0.442771,NS,12/20,5,4
Blood,TLR4,NK,IA→AR,IA,AR,0.0021329419687390327,0.0019338909769430757,-9.300000190734863,↓,1.0,NS,6/12,4,3
Blood,TLR4,NK,CR→AR,CR,AR,0.016280105337500572,0.0019338909769430757,-88.0999984741211,↓,0.4,NS,7/9,3,3
Blood,TLR4,B,NL→IT,NL,IT,0.0,0.00930650345981121,99999.0,↑,0.02537,*,20/25,5,5
Blood,TLR4,B,NL→IA,NL,IA,0.0,0.010507249273359776,99999.0,↑,0.0108,*,20/20,5,4
Blood,TLR4,B,NL→AR,NL,AR,0.0,0.006013981532305479,99999.0,↑,0.016805,*,15/15,5,3
Blood,TLR4,B,NL→CR,NL,CR,0.0,0.004880332853645086,99999.0,↑,0.016805,*,15/15,5,3
Blood,TLR4,B,IT→IA,IT,IA,0.00930650345981121,0.010507249273359776,12.899999618530273,↑,0.730159,NS,12/20,5,4
Blood,TLR4,B,IA→AR,IA,AR,0.010507249273359776,0.006013981532305479,-42.79999923706055,↓,0.4,NS,9/12,4,3
Blood,TLR4,B,CR→AR,CR,AR,0.004880332853645086,0.006013981532305479,23.200000762939453,↑,1.0,NS,5/9,3,3
Blood,TLR4,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,TLR4,PlasmaB,NL→IA,NL,IA,0.0,0.001537616946734488,99999.0,↑,0.371093,NS,5/20,5,4
Blood,TLR4,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR4,PlasmaB,NL→CR,NL,CR,0.0,0.0026090785395354033,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR4,PlasmaB,IT→IA,IT,IA,0.0,0.001537616946734488,99999.0,↑,0.371093,NS,5/20,5,4
Blood,TLR4,PlasmaB,IA→AR,IA,AR,0.001537616946734488,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,TLR4,PlasmaB,CR→AR,CR,AR,0.0026090785395354033,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Blood,TLR7,Myeloid,NL→IT,NL,IT,0.04178762808442116,0.12253693491220474,193.1999969482422,↑,0.007937,**,25/25,5,5
Blood,TLR7,Myeloid,NL→IA,NL,IA,0.04178762808442116,0.1203642413020134,188.0,↑,0.015873,*,20/20,5,4
Blood,TLR7,Myeloid,NL→AR,NL,AR,0.04178762808442116,0.11531364917755127,176.0,↑,0.035714,*,15/15,5,3
Blood,TLR7,Myeloid,NL→CR,NL,CR,0.04178762808442116,0.08430119603872299,101.69999694824219,↑,0.392857,NS,11/15,5,3
Blood,TLR7,Myeloid,IT→IA,IT,IA,0.12253693491220474,0.1203642413020134,-1.7999999523162842,↓,1.0,NS,10/20,5,4
Blood,TLR7,Myeloid,IA→AR,IA,AR,0.1203642413020134,0.11531364917755127,-4.199999809265137,↓,1.0,NS,6/12,4,3
Blood,TLR7,Myeloid,CR→AR,CR,AR,0.08430119603872299,0.11531364917755127,36.79999923706055,↑,0.7,NS,6/9,3,3
Blood,TLR7,CD4_T,NL→IT,NL,IT,0.00911632739007473,0.0005321823409758508,-94.19999694824219,↓,0.906329,NS,9/25,5,5
Blood,TLR7,CD4_T,NL→IA,NL,IA,0.00911632739007473,0.0004977757344022393,-94.5,↓,0.893273,NS,8/20,5,4
Blood,TLR7,CD4_T,NL→AR,NL,AR,0.00911632739007473,0.0004621226398739964,-94.9000015258789,↓,1.0,NS,6/15,5,3
Blood,TLR7,CD4_T,NL→CR,NL,CR,0.00911632739007473,0.0007843167404644191,-91.4000015258789,↓,0.759982,NS,6/15,5,3
Blood,TLR7,CD4_T,IT→IA,IT,IA,0.0005321823409758508,0.0004977757344022393,-6.5,↓,0.893273,NS,6/20,5,4
Blood,TLR7,CD4_T,IA→AR,IA,AR,0.0004977757344022393,0.0004621226398739964,-7.199999809265137,↓,0.854445,NS,4/12,4,3
Blood,TLR7,CD4_T,CR→AR,CR,AR,0.0007843167404644191,0.0004621226398739964,-41.099998474121094,↓,0.7,NS,6/9,3,3
Blood,TLR7,CD8_T,NL→IT,NL,IT,0.0,0.0002476795925758779,99999.0,↑,0.423711,NS,5/25,5,5
Blood,TLR7,CD8_T,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TLR7,CD8_T,NL→AR,NL,AR,0.0,0.00040224057738669217,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR7,CD8_T,NL→CR,NL,CR,0.0,0.0008819593931548297,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR7,CD8_T,IT→IA,IT,IA,0.0002476795925758779,0.0,-100.0,↓,0.502335,NS,4/20,5,4
Blood,TLR7,CD8_T,IA→AR,IA,AR,0.0,0.00040224057738669217,99999.0,↑,0.386476,NS,4/12,4,3
Blood,TLR7,CD8_T,CR→AR,CR,AR,0.0008819593931548297,0.00040224057738669217,-54.400001525878906,↓,1.0,NS,3/9,3,3
Blood,TLR7,NK,NL→IT,NL,IT,0.0,0.0003656728658825159,99999.0,↑,0.423711,NS,5/25,5,5
Blood,TLR7,NK,NL→IA,NL,IA,0.0,0.0001638101093703881,99999.0,↑,0.371093,NS,5/20,5,4
Blood,TLR7,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR7,NK,NL→CR,NL,CR,0.0,0.001214976073242724,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR7,NK,IT→IA,IT,IA,0.0003656728658825159,0.0001638101093703881,-55.20000076293945,↓,1.0,NS,4/20,5,4
Blood,TLR7,NK,IA→AR,IA,AR,0.0001638101093703881,0.0,-100.0,↓,0.563703,NS,3/12,4,3
Blood,TLR7,NK,CR→AR,CR,AR,0.001214976073242724,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Blood,TLR7,B,NL→IT,NL,IT,0.02408498525619507,0.07954108715057373,230.3000030517578,↑,0.021177,*,24/25,5,5
Blood,TLR7,B,NL→IA,NL,IA,0.02408498525619507,0.05989666283130646,148.6999969482422,↑,0.109855,NS,17/20,5,4
Blood,TLR7,B,NL→AR,NL,AR,0.02408498525619507,0.08464590460062027,251.39999389648438,↑,0.03577,*,15/15,5,3
Blood,TLR7,B,NL→CR,NL,CR,0.02408498525619507,0.04801433905959129,99.4000015258789,↑,0.764228,NS,9/15,5,3
Blood,TLR7,B,IT→IA,IT,IA,0.07954108715057373,0.05989666283130646,-24.700000762939453,↓,0.412698,NS,14/20,5,4
Blood,TLR7,B,IA→AR,IA,AR,0.05989666283130646,0.08464590460062027,41.29999923706055,↑,0.4,NS,9/12,4,3
Blood,TLR7,B,CR→AR,CR,AR,0.04801433905959129,0.08464590460062027,76.30000305175781,↑,0.4,NS,7/9,3,3
Blood,TLR7,PlasmaB,NL→IT,NL,IT,0.013960917480289936,0.2734600007534027,1858.800048828125,↑,0.011159,*,25/25,5,5
Blood,TLR7,PlasmaB,NL→IA,NL,IA,0.013960917480289936,0.23089741170406342,1553.9000244140625,↑,0.017943,*,20/20,5,4
Blood,TLR7,PlasmaB,NL→AR,NL,AR,0.013960917480289936,0.07690826058387756,450.8999938964844,↑,0.066798,†,14/15,5,3
Blood,TLR7,PlasmaB,NL→CR,NL,CR,0.013960917480289936,0.22866035997867584,1537.9000244140625,↑,0.032473,*,15/15,5,3
Blood,TLR7,PlasmaB,IT→IA,IT,IA,0.2734600007534027,0.23089741170406342,-15.600000381469727,↓,0.904762,NS,11/20,5,4
Blood,TLR7,PlasmaB,IA→AR,IA,AR,0.23089741170406342,0.07690826058387756,-66.69999694824219,↓,0.114286,NS,11/12,4,3
Blood,TLR7,PlasmaB,CR→AR,CR,AR,0.22866035997867584,0.07690826058387756,-66.4000015258789,↓,0.1,NS,9/9,3,3
Blood,TLR8,Myeloid,NL→IT,NL,IT,0.14095303416252136,0.23519405722618103,66.9000015258789,↑,0.031746,*,23/25,5,5
Blood,TLR8,Myeloid,NL→IA,NL,IA,0.14095303416252136,0.21527723968029022,52.70000076293945,↑,0.190476,NS,16/20,5,4
Blood,TLR8,Myeloid,NL→AR,NL,AR,0.14095303416252136,0.20726525783538818,47.0,↑,0.25,NS,12/15,5,3
Blood,TLR8,Myeloid,NL→CR,NL,CR,0.14095303416252136,0.22000372409820557,56.099998474121094,↑,0.142857,NS,13/15,5,3
Blood,TLR8,Myeloid,IT→IA,IT,IA,0.23519405722618103,0.21527723968029022,-8.5,↓,0.904762,NS,9/20,5,4
Blood,TLR8,Myeloid,IA→AR,IA,AR,0.21527723968029022,0.20726525783538818,-3.700000047683716,↓,0.4,NS,9/12,4,3
Blood,TLR8,Myeloid,CR→AR,CR,AR,0.22000372409820557,0.20726525783538818,-5.800000190734863,↓,1.0,NS,4/9,3,3
Blood,TLR8,CD4_T,NL→IT,NL,IT,0.00627352949231863,0.0011082057608291507,-82.30000305175781,↓,0.79717,NS,5/25,5,5
Blood,TLR8,CD4_T,NL→IA,NL,IA,0.00627352949231863,0.0008207922801375389,-86.9000015258789,↓,0.662427,NS,4/20,5,4
Blood,TLR8,CD4_T,NL→AR,NL,AR,0.00627352949231863,0.0007653371430933475,-87.80000305175781,↓,0.203872,NS,3/15,5,3
Blood,TLR8,CD4_T,NL→CR,NL,CR,0.00627352949231863,0.0037819696590304375,-39.70000076293945,↓,0.203872,NS,3/15,5,3
Blood,TLR8,CD4_T,IT→IA,IT,IA,0.0011082057608291507,0.0008207922801375389,-25.899999618530273,↓,0.893273,NS,8/20,5,4
Blood,TLR8,CD4_T,IA→AR,IA,AR,0.0008207922801375389,0.0007653371430933475,-6.800000190734863,↓,1.0,NS,6/12,4,3
Blood,TLR8,CD4_T,CR→AR,CR,AR,0.0037819696590304375,0.0007653371430933475,-79.80000305175781,↓,0.1,NS,9/9,3,3
Blood,TLR8,CD8_T,NL→IT,NL,IT,0.0,0.003996809013187885,99999.0,↑,0.423711,NS,5/25,5,5
Blood,TLR8,CD8_T,NL→IA,NL,IA,0.0,0.0006590811535716057,99999.0,↑,0.13121,NS,10/20,5,4
Blood,TLR8,CD8_T,NL→AR,NL,AR,0.0,0.0007162748952396214,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR8,CD8_T,NL→CR,NL,CR,0.0,0.0060972534120082855,99999.0,↑,0.078983,†,10/15,5,3
Blood,TLR8,CD8_T,IT→IA,IT,IA,0.003996809013187885,0.0006590811535716057,-83.5,↓,0.662427,NS,4/20,5,4
Blood,TLR8,CD8_T,IA→AR,IA,AR,0.0006590811535716057,0.0007162748952396214,8.699999809265137,↑,1.0,NS,4/12,4,3
Blood,TLR8,CD8_T,CR→AR,CR,AR,0.0060972534120082855,0.0007162748952396214,-88.30000305175781,↓,0.642835,NS,5/9,3,3
Blood,TLR8,NK,NL→IT,NL,IT,0.0,0.0007313095848076046,99999.0,↑,0.423711,NS,5/25,5,5
Blood,TLR8,NK,NL→IA,NL,IA,0.0,0.0007047837716527283,99999.0,↑,0.13121,NS,10/20,5,4
Blood,TLR8,NK,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR8,NK,NL→CR,NL,CR,0.0,0.009644323028624058,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR8,NK,IT→IA,IT,IA,0.0007313095848076046,0.0007047837716527283,-3.5999999046325684,↓,0.662427,NS,4/20,5,4
Blood,TLR8,NK,IA→AR,IA,AR,0.0007047837716527283,0.0,-100.0,↓,0.270289,NS,6/12,4,3
Blood,TLR8,NK,CR→AR,CR,AR,0.009644323028624058,0.0,-100.0,↓,0.504985,NS,3/9,3,3
Blood,TLR8,B,NL→IT,NL,IT,0.0,0.0014497271040454507,99999.0,↑,0.072006,†,15/25,5,5
Blood,TLR8,B,NL→IA,NL,IA,0.0,0.0013264128938317299,99999.0,↑,0.13121,NS,10/20,5,4
Blood,TLR8,B,NL→AR,NL,AR,0.0,0.0039900257252156734,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR8,B,NL→CR,NL,CR,0.0,0.0036756384652107954,99999.0,↑,0.078983,†,10/15,5,3
Blood,TLR8,B,IT→IA,IT,IA,0.0014497271040454507,0.0013264128938317299,-8.5,↓,0.898212,NS,9/20,5,4
Blood,TLR8,B,IA→AR,IA,AR,0.0013264128938317299,0.0039900257252156734,200.8000030517578,↑,1.0,NS,4/12,4,3
Blood,TLR8,B,CR→AR,CR,AR,0.0036756384652107954,0.0039900257252156734,8.600000381469727,↑,1.0,NS,3/9,3,3
Blood,TLR8,PlasmaB,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,TLR8,PlasmaB,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TLR8,PlasmaB,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR8,PlasmaB,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR8,PlasmaB,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TLR8,PlasmaB,IA→AR,IA,AR,0.0,0.0,0.0,↑,1.0,NS,0/12,4,3
Blood,TLR8,PlasmaB,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,TLR9,Myeloid,NL→IT,NL,IT,0.000302961707348004,0.0014078076928853989,364.70001220703125,↑,0.346522,NS,13/25,5,5
Blood,TLR9,Myeloid,NL→IA,NL,IA,0.000302961707348004,0.0001237790856976062,-59.099998474121094,↓,1.0,NS,4/20,5,4
Blood,TLR9,Myeloid,NL→AR,NL,AR,0.000302961707348004,0.0010798148578032851,256.3999938964844,↑,0.69627,NS,5/15,5,3
Blood,TLR9,Myeloid,NL→CR,NL,CR,0.000302961707348004,0.00030933768721297383,2.0999999046325684,↑,1.0,NS,4/15,5,3
Blood,TLR9,Myeloid,IT→IA,IT,IA,0.0014078076928853989,0.0001237790856976062,-91.19999694824219,↓,0.347654,NS,11/20,5,4
Blood,TLR9,Myeloid,IA→AR,IA,AR,0.0001237790856976062,0.0010798148578032851,772.4000244140625,↑,0.825498,NS,4/12,4,3
Blood,TLR9,Myeloid,CR→AR,CR,AR,0.00030933768721297383,0.0010798148578032851,249.10000610351562,↑,1.0,NS,3/9,3,3
Blood,TLR9,CD4_T,NL→IT,NL,IT,9.457665146328509e-05,0.0,-100.0,↓,0.423711,NS,5/25,5,5
Blood,TLR9,CD4_T,NL→IA,NL,IA,9.457665146328509e-05,0.00011454847117420286,21.100000381469727,↑,1.0,NS,4/20,5,4
Blood,TLR9,CD4_T,NL→AR,NL,AR,9.457665146328509e-05,0.0006737672374583781,612.4000244140625,↑,0.305507,NS,9/15,5,3
Blood,TLR9,CD4_T,NL→CR,NL,CR,9.457665146328509e-05,0.0004945192486047745,422.8999938964844,↑,0.69627,NS,5/15,5,3
Blood,TLR9,CD4_T,IT→IA,IT,IA,0.0,0.00011454847117420286,99999.0,↑,0.371093,NS,5/20,5,4
Blood,TLR9,CD4_T,IA→AR,IA,AR,0.00011454847117420286,0.0006737672374583781,488.20001220703125,↑,0.435279,NS,7/12,4,3
Blood,TLR9,CD4_T,CR→AR,CR,AR,0.0004945192486047745,0.0006737672374583781,36.20000076293945,↑,0.642835,NS,5/9,3,3
Blood,TLR9,CD8_T,NL→IT,NL,IT,0.0,0.0008425773121416569,99999.0,↑,0.072006,†,15/25,5,5
Blood,TLR9,CD8_T,NL→IA,NL,IA,0.0,0.0004622506385203451,99999.0,↑,0.13121,NS,10/20,5,4
Blood,TLR9,CD8_T,NL→AR,NL,AR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR9,CD8_T,NL→CR,NL,CR,0.0,0.0,0.0,↑,1.0,NS,0/15,5,3
Blood,TLR9,CD8_T,IT→IA,IT,IA,0.0008425773121416569,0.0004622506385203451,-45.099998474121094,↓,0.522431,NS,11/20,5,4
Blood,TLR9,CD8_T,IA→AR,IA,AR,0.0004622506385203451,0.0,-100.0,↓,0.270289,NS,6/12,4,3
Blood,TLR9,CD8_T,CR→AR,CR,AR,0.0,0.0,0.0,↑,1.0,NS,0/9,3,3
Blood,TLR9,NK,NL→IT,NL,IT,0.0,0.0,0.0,↑,1.0,NS,0/25,5,5
Blood,TLR9,NK,NL→IA,NL,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TLR9,NK,NL→AR,NL,AR,0.0,0.00016015824803616852,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR9,NK,NL→CR,NL,CR,0.0,0.0010115233017131686,99999.0,↑,0.3017,NS,5/15,5,3
Blood,TLR9,NK,IT→IA,IT,IA,0.0,0.0,0.0,↑,1.0,NS,0/20,5,4
Blood,TLR9,NK,IA→AR,IA,AR,0.0,0.00016015824803616852,99999.0,↑,0.386476,NS,4/12,4,3
Blood,TLR9,NK,CR→AR,CR,AR,0.0010115233017131686,0.00016015824803616852,-84.19999694824219,↓,1.0,NS,3/9,3,3
Blood,TLR9,B,NL→IT,NL,IT,0.04869310185313225,0.07662340998649597,57.400001525878906,↑,0.675174,NS,15/25,5,5
